"Estimated gross national income per capita, male (2017 PPP $)"
"Dimension: Income/composition of resources"
"SDG 8.5 By 2030, achieve full and productive employment and decent work for all women and men,including for young people and persons with disabilities, and equal pay for work of equal value"
"Definition: Derived from the ratio of female to male wages, female and male shares of economically active population and gross national income (in 2017 purchasing power parity terms). See Technical note 3 at http://hdr.undp.org/sites/default/files/hdr2020_technical_notes.pdf for details."
"Source: HDRO calculations based on ILO (2020), UNDESA (2019a), World Bank (2020a), United Nations Statistics Division (2020b) and IMF (2020)."
""
"184"," Mali","1816","","2043","","2413","","2490","","2801","","2692","","2621","","2821","","2828","","2848","","2898","","2961","","3019","a"
"28"," Malta","37141","","43239","","42909","","41881","","44079","","43267","","42376","","44927","","47672","","47177","","48074","","49543","","49686","a"
"157"," Mauritania","7059","","6670","","7161","","6938","","6899","","6943","","7028","","7052","","7290","","7239","","7301","","7303","","7468","a"
"66"," Mauritius","14174","","17462","","19626","","24250","","25048","","26888","","27804","","28720","","29710","","31157","","32696","","33768","","34898","a"
"74"," Mexico","21041","","25070","","24403","","24018","","24267","","24595","","24337","","25000","","25449","","25851","","26179","","26304","","25838","a"
"90"," Moldova (Republic of)","6506","","5918","","9643","","10399","","10971","","11093","","12117","","12721","","12386","","13146","","14055","","14652","","15477","a"
"99"," Mongolia","5222","","5164","","6919","","8171","","9568","","10133","","11535","","11991","","11889","","11788","","11584","","12890","","12981","a"
"48"," Montenegro","..","","..","","..","","20602","","21571","","20940","","21783","","20787","","21511","","22075","","23574","","24748","","25368","a"
"121"," Morocco","6046","","6926","","8272","","9771","","10113","","10282","","10664","","10732","","11153","","11163","","11527","","11689","","11831","a"
"181"," Mozambique","495","","670","","868","","1079","","1151","","1216","","1271","","1322","","1367","","1374","","1370","","1390","","1377","a"
"147"," Myanmar","1044","","1428","","2529","","4105","","4307","","4397","","4776","","5072","","5649","","6002","","6379","","6727","","6881","a"
"130"," Namibia","8078","","8673","","9834","","10075","","10472","","10611","","11058","","11209","","11689","","10951","","10624","","10596","","10287","a"
"142"," Nepal","1839","","2335","","2450","","2905","","2980","","3118","","3234","","3436","","3508","","3494","","3648","","3886","","4108","a"
"8"," Netherlands","53359","","61153","","59669","","63137","","64244","","63453","","62967","","62860","","63735","","63667","","66459","","67896","","68685","a"
"14"," New Zealand","34750","","37993","","42162","","44109","","44886","","45667","","46498","","47348","","48342","","48873","","48973","","50398","","50693","a"
"128"," Nicaragua","4674","","5676","","5985","","6471","","6783","","6417","","7345","","5991","","6157","","6330","","6518","","6260","","5930","a"
"189"," Niger","1228","","1159","","1205","","1577","","1553","","1644","","1667","","1720","","1724","","1752","","1769","","1824","","1859","a"
"161"," Nigeria","3381","","3314","","4434","","5293","","5438","","5564","","5812","","6134","","6199","","5980","","5827","","5699","","5692","a"
"82"," North Macedonia","11985","","13484","","14606","","16549","","16676","","16596","","16813","","17807","","18247","","18761","","18897","","19288","","20027","a"
"1"," Norway","59163","","67883","","74494","","68622","","68039","","68636","","68613","","70451","","72134","","72211","","73519","","73997","","74280","a"
"60"," Oman","43766","","50418","","46639","","48161","","42270","","42693","","41893","","39274","","40172","","39762","","37815","","36056","","35201","a"
"154"," Pakistan","5616","","5653","","6507","","6737","","6826","","6951","","7117","","7360","","7496","","7816","","8103","","8401","","8412","a"
"115"," Palestine, State of","8027","","8959","","8075","","8924","","9699","","10134","","10294","","10173","","10442","","10819","","10916","","10954","","10666","a"
"57"," Panama","16115","","18047","","19463","","25147","","28567","","29586","","31667","","31279","","32810","","33117","","34166","","34638","","35049","a"
"155"," Papua New Guinea","4231","","3875","","3607","","4106","","4146","","4252","","4342","","4840","","5043","","4932","","4769","","4643","","4814","a"
"103"," Paraguay","11060","","10515","","9895","","13219","","13422","","12757","","13780","","14500","","14518","","15011","","15682","","15757","","15483","a"
"79"," Peru","7918","","8562","","9482","","11488","","11989","","12711","","13153","","13442","","14111","","14193","","14251","","14508","","14647","a"
"107"," Philippines","5433","","6151","","6801","","7935","","7976","","8361","","8793","","9154","","9545","","10154","","10858","","11262","","11694","a"
"35"," Poland","15510","","20349","","23757","","28294","","29738","","30225","","31138","","32045","","33305","","33804","","35570","","37392","","38850","a"
"38"," Portugal","33520","","38268","","37099","","37300","","36848","","34817","","35196","","35243","","35577","","36506","","37858","","38642","","39571","a"
"45"," Qatar","84286","","114980","","108211","","109474","","112935","","110315","","109313","","108827","","111032","","110699","","110428","","109897","","107833","a,b"
"49"," Romania","14824","","14885","","19655","","24339","","24834","","25196","","26080","","27050","","28354","","30088","","32169","","33041","","34846","a"
"52"," Russian Federation","16875","","17868","","24406","","29815","","31048","","32222","","32672","","32439","","32048","","32070","","32636","","33403","","33640","a"
"160"," Rwanda","867","","986","","1300","","1655","","1799","","1898","","1928","","1987","","2102","","2166","","2386","","2294","","2444","a"
"86"," Saint Lucia","11665","","12550","","12217","","14194","","14609","","14070","","15984","","15121","","15913","","16629","","17298","","17662","","17851","a"
"97"," Saint Vincent and the Grenadines","10018","","11337","","13598","","14690","","14598","","14962","","15263","","15358","","15258","","15468","","15548","","15786","","15776","a"
"111"," Samoa","5355","","6706","","7810","","8071","","7940","","7589","","7586","","7706","","8319","","8540","","7687","","8165","","8410","a"
"135"," Sao Tome and Principe","3391","","3468","","4171","","4631","","4718","","4650","","4910","","5144","","5126","","5286","","5387","","5414","","5439","a"
"40"," Saudi Arabia","71273","","69080","","69520","","68677","","72242","","73029","","73306","","73615","","74799","","73433","","71085","","71206","","70181","a"
"168"," Senegal","3206","","3469","","3838","","3787","","3687","","3738","","3706","","3800","","3882","","3991","","4153","","4299","","4401","a"
"64"," Serbia","10342","","11546","","15807","","16687","","17513","","17374","","17454","","17489","","17722","","18092","","18442","","19675","","20525","a"
"182"," Sierra Leone","1683","","953","","1409","","1611","","1632","","1927","","2190","","2206","","1730","","1618","","1788","","1806","","1867","a"
"11"," Singapore","66931","","74988","","83879","","99483","","100403","","100915","","102719","","100391","","96769","","99392","","101843","","103436","","103421","a,b"
"39"," Slovakia","17493","","20258","","25406","","32261","","33173","","34257","","34387","","35286","","36023","","36754","","37618","","39165","","40014","a"
"22"," Slovenia","26973","","32747","","34712","","37144","","37201","","35913","","36421","","37366","","36838","","37774","","39854","","41601","","42312","a"
"151"," Solomon Islands","2710","","2082","","2127","","1865","","1914","","2323","","2477","","2486","","2569","","2505","","2489","","2519","","2523","a"
"114"," South Africa","12780","","13058","","14445","","15348","","15413","","15316","","15498","","15518","","15603","","15399","","15443","","15243","","15095","a"
"185"," South Sudan","..","","..","","..","","2020","","2087","","1142","","2144","","2234","","2053","","1840","","2032","","2085","","2247","a"
"25"," Spain","40575","","47329","","49256","","45953","","44918","","43959","","43263","","44299","","45811","","46565","","48193","","48785","","49356","a"
"72"," Sri Lanka","6916","","8555","","9875","","13323","","14237","","15629","","15658","","16253","","16626","","17498","","17904","","18140","","18423","a"
"170"," Sudan","2831","","3338","","3935","","4518","","6408","","5810","","5848","","6034","","6160","","6278","","6258","","5754","","5679","a"
"97"," Suriname","16333","","16600","","20034","","22549","","22602","","23415","","24114","","24237","","23537","","20963","","19167","","19453","","19093","a"
"7"," Sweden","39208","","49525","","56124","","58351","","59132","","56816","","56914","","57688","","58658","","59012","","60365","","60753","","61287","a"
"2"," Switzerland","73989","","82856","","85572","","86649","","82921","","80153","","80216","","80159","","81616","","80495","","79742","","81021","","81137","a,b"
"151"," Syrian Arab Republic","7052","","9533","","12640","","18818","","20959","","13905","","8824","","5424","","4347","","3600","","6592","","6033","","6225","a"
"125"," Tajikistan","2559","","2321","","3497","","5053","","4825","","5262","","6150","","6013","","5922","","5699","","5862","","6152","","6427","a"
"163"," Tanzania (United Republic of)","1475","","1653","","1942","","2234","","2343","","2220","","2308","","2579","","2649","","2737","","2833","","2899","","2978","a"
"79"," Thailand","12232","","11919","","14663","","16070","","15839","","16529","","16517","","17049","","17325","","17881","","18484","","19085","","19737","a"
"141"," Timor-Leste","4399","","3744","","4747","","10331","","12351","","10853","","11225","","9061","","7299","","4481","","4446","","4335","","4395","a"
"167"," Togo","1339","","1426","","1326","","1472","","1640","","1608","","1668","","1727","","1864","","1871","","1639","","1933","","1989","a"
"104"," Tonga","6776","","7277","","7698","","7717","","8053","","8210","","8044","","8037","","8071","","8488","","8486","","8412","","8416","a"
"67"," Trinidad and Tobago","14840","","21307","","30275","","33530","","31066","","32044","","33353","","32763","","35339","","32611","","32485","","32264","","32121","a"
"95"," Tunisia","9080","","11065","","12959","","15161","","14762","","15201","","15355","","15743","","15885","","15968","","16075","","16337","","16341","a"
"54"," Turkey","20816","","24037","","28927","","28587","","30967","","31678","","33592","","34817","","35857","","36118","","37815","","38044","","37807","a"
"111"," Turkmenistan","5326","","5847","","6921","","10246","","11408","","12483","","13625","","14726","","15945","","17218","","17756","","18564","","19461","a"
"159"," Uganda","1316","","1498","","1735","","2343","","2483","","2478","","2486","","2518","","2562","","2575","","2556","","2594","","2671","a"
"74"," Ukraine","9360","","9135","","14128","","14602","","15658","","15723","","15691","","15728","","14564","","15159","","15387","","16129","","16840","a"
"31"," United Arab Emirates","138856","","140539","","119081","","67324","","68935","","70837","","74447","","77981","","82054","","83904","","84825","","84353","","84723","a,b"
"13"," United Kingdom","43147","","48759","","53503","","55764","","56349","","55637","","55812","","56688","","56770","","57213","","58398","","58658","","59135","a"
"17"," United States","54654","","63189","","68328","","67084","","67835","","68971","","69732","","70839","","72356","","72899","","73914","","75870","","77338","a,b"
"55"," Uruguay","15797","","17586","","17082","","22265","","23184","","22802","","24532","","24848","","25282","","24825","","25297","","25056","","25008","a"
"106"," Uzbekistan","3168","","3420","","4287","","6049","","6462","","6867","","7339","","7691","","7975","","8276","","8585","","8900","","9230","a"
"140"," Vanuatu","3248","","3570","","3348","","3822","","3788","","3714","","3715","","3732","","3617","","3693","","3755","","3767","","3784","a"
